110490;99
110501;88
110526;63,0000000000146
110508;81
110521;68
110522;66,9999999999854
110511;78
110511;78
110512;76,9999999999854
110515;73,9999999999854
110510;79
110523;66
110528;61
110540;49
110547;42
110534;55
110545;44
110546;42,9999999999854
110551;38
110543;46,0000000000146
110542;47
110557;32
110544;45
110546;42,9999999999854
110539;49,9999999999854
110554;35
110546;42,9999999999854
110542;47
110547;42
110536;53,0000000000146
110533;56,0000000000146
110561;28
110553;36,0000000000146
110544;45
110534;55
110527;62
110536;53,0000000000146
110552;37
110561;28
110559;30
110558;31
110564;25
110561;28
110569;20
110568;21
110560;29,0000000000146
110544;45
110601;-19,9999999999854
110592;-10,9999999999854
110586;-4,99999999998545
110571;10,0000000000146
110552;29,0000000000146
110547;34,0000000000146
110549;32
110541;40,0000000000146
110560;21,0000000000291
110561;20,0000000000146
110557;24,0000000000146
110561;20,0000000000146
110588;-6,99999999998545
110581;1,45519152283669E-11
110580;1,0000000000291
110564;17,0000000000146
110563;18,0000000000291
110561;20,0000000000146
110559;22,0000000000146
110568;13,0000000000146
110572;14
110579;12,9999999999854
110586;8
110580;14,0000000000146
110578;16
110565;42
110561;46
110567;40
110568;39
110572;35
110567;40
110558;49
110554;53
110555;52
110561;46
110552;55
110556;50,9999999999854
110549;57,9999999999854
110552;55
110552;55
110576;30,9999999999854
110561;46
110562;45
110569;38
110569;38
110578;29
110578;29
110581;26
110593;13,9999999999854
110586;21
110582;25
110564;43
110563;44,0000000000146
110565;42
110562;45
110570;37,0000000000146
110569;38
110570;37,0000000000146
110570;37,0000000000146
110571;36
110581;26
110585;22
110580;27,0000000000146
110567;40
110572;35
110570;37,0000000000146
110552;55
110545;62
110528;79
110520;87
110517;90
110524;83
110541;66
110559;48
110568;39
110559;48
110577;30,0000000000146
110582;25
110592;15
110598;9
110604;3,00000000001455
110606;1
110593;13,9999999999854
110603;4
110619;-13
110615;-9
110615;-9
110618;-21
110598;-1
110609;-24,0000000000146
110592;-7,00000000001455
110567;17,9999999999854
110543;42
110548;36,9999999999854
110549;35,9999999999709
110541;43,9999999999854
110522;62,9999999999709
110531;56
110534;64,9999999999854
110538;62
110561;39
110568;48
110561;89
110561;100
110554;118,999999999985
110560;113
110553;120
110554;118,999999999985
110551;121,999999999985
110552;125
110556;124,999999999985
110570;111,000000000015
110570;111,000000000015
110568;113
110570;111,000000000015
110571;110
110562;119
110565;116
110574;107
110577;104,000000000015
110581;100
110593;87,9999999999854
110597;84,0000000000146
110589;92
110594;96
110590;100,999999999985
110589;102
110574;117
110574;117
110574;117
110569;122
110571;120
110571;120
110573;117,999999999985
110581;110
110588;103
110587;104,000000000015
110586;105
110575;116
110561;130
110546;144,999999999985
110542;149
110570;121,000000000015
110565;126
110566;124,999999999985
110572;119
110573;117,999999999985
110569;122
110567;124
110570;121,000000000015
110576;114,999999999985
110574;117
110576;114,999999999985
110563;128,000000000015
110564;127
110582;109
110599;92
110611;80,0000000000146
110612;79
110612;79
110628;63
110662;29
110673;18
110685;6,00000000001455
110670;21
110668;22,9999999999854
110676;15
110678;12,9999999999854
110689;2
110693;-2
110674;17
110678;12,9999999999854
110687;4
110679;12
110684;7
110683;8
110680;11
110679;12
110686;5
110691;0
110693;-2
110688;2,99999999998545
110692;-0,999999999985448
110702;-10,9999999999854
110703;-12
110702;-10,9999999999854
110695;-4,00000000001455
110689;2
110703;-19
110696;-12
110696;-19,9999999999854
110679;-2,99999999998545
110679;-2,99999999998545
110683;-6,99999999998545
110688;-16,0000000000146
110684;-12
110684;-12
110684;-14,0000000000146
110674;-4,00000000001455
110676;-6,00000000001455
110669;0,999999999985448
110670;-1,45519152283669E-11
110667;2,99999999998545
110659;10,9999999999854
110660;9,99999999998545
110658;12
110647;22,9999999999854
110652;17,9999999999854
110644;25,9999999999709
110649;20,9999999999854
110634;35,9999999999709
110630;39,9999999999854
110632;37,9999999999854
110641;29
110652;17,9999999999854
110639;30,9999999999854
110632;37,9999999999854
110634;35,9999999999709
110635;34,9999999999854
110637;32,9999999999709
110629;40,9999999999854
110630;39,9999999999854
110633;36,9999999999854
110635;34,9999999999854
110641;29
110639;30,9999999999854
110645;24,9999999999854
110648;22
110654;15,9999999999709
110668;1,9999999999709
110674;-4,00000000001455
110679;-9,00000000001455
110674;-4,00000000001455
110673;-3,00000000001455
110671;-1,0000000000291
110669;0,999999999985448
110671;-1,0000000000291
110674;-4,00000000001455
110682;-12
110682;-19,9999999999854
110674;-14,0000000000146
110661;-1,0000000000291
110672;-22,9999999999709
110655;-5,9999999999709
110640;9,00000000001455
110636;13,0000000000146
110631;18,0000000000291
110637;12
110626;23,0000000000146
110631;18,0000000000291
110629;20,0000000000146
110620;29,0000000000146
110633;16,0000000000146
110619;30,0000000000146
110628;21,0000000000146
110627;22
110626;23,0000000000146
110636;13,0000000000146
110630;19,0000000000146
110634;15
110641;8,0000000000291
110640;9,00000000001455
110640;9,00000000001455
110633;16,0000000000146
110631;18,0000000000291
110629;20,0000000000146
110626;23,0000000000146
110632;17,0000000000146
110632;17,0000000000146
110634;15
110636;13,0000000000146
110627;22
110628;21,0000000000146
110630;19,0000000000146
110627;22
110634;15
110642;7,00000000001455
110645;4,00000000001455
110649;1,45519152283669E-11
110657;-7,99999999998545
110651;-2
110660;-10,9999999999854
110659;-9,99999999998545
110661;-15,0000000000291
110658;-12,9999999999854
110655;-9,99999999998545
110650;-5
110647;-2
110646;-1
110645;0
110644;0,999999999985448
110643;2
110642;3
110643;2
110651;-6,00000000001455
110643;2
110642;3
110642;3
110641;4,00000000001455
110644;0,999999999985448
110644;0,999999999985448
110644;0,999999999985448
110642;3
110641;4,00000000001455
110633;12
110634;10,9999999999854
110634;10,9999999999854
110637;7,99999999998545
110636;9
110636;9
110637;7,99999999998545
110642;3
110642;7,00000000001455
110640;9,00000000001455
110640;9,00000000001455
110642;7,00000000001455
110648;1,0000000000291
110656;-6,99999999998545
110657;-7,99999999998545
110655;-5,9999999999709
110657;-7,99999999998545
110653;-3,99999999998545
110645;4,00000000001455
110641;8,0000000000291
110636;13,0000000000146
110651;-2
110641;8,0000000000291
110641;8,0000000000291
110635;14,0000000000146
110635;14,0000000000146
110635;14,0000000000146
110629;20,0000000000146
110626;23,0000000000146
110630;19,0000000000146
110628;21,0000000000146
110631;18,0000000000291
110632;17,0000000000146
110626;23,0000000000146
110632;17,0000000000146
110620;29,0000000000146
110626;23,0000000000146
110630;19,0000000000146
110620;29,0000000000146
110617;32
110628;21,0000000000146
110633;16,0000000000146
110636;13,0000000000146
110635;14,0000000000146
110637;12
110629;20,0000000000146
110631;18,0000000000291
110643;6,00000000001455
110642;7,00000000001455
110643;6,00000000001455
110642;7,00000000001455
110642;7,00000000001455
110639;10,0000000000146
110643;6,00000000001455
110644;5
110639;10,0000000000146
110639;12
110640;19,9999999999854
110646;19
110646;19
110647;18
110651;13,9999999999854
110648;25
110649;23,9999999999854
110647;25,9999999999854
110652;20,9999999999854
110653;19,9999999999854
110661;23,9999999999854
110652;34,9999999999854
110641;46
110644;56
110644;62,9999999999709
110638;69
110639;67,9999999999854
110639;67,9999999999854
110631;76
110635;71,9999999999854
110642;64,9999999999854
110651;55,9999999999709
110655;52
110653;53,9999999999854
110654;52,9999999999709
110654;52,9999999999709
110655;52
110655;52
110650;56,9999999999854
110648;59
110647;59,9999999999854
110647;59,9999999999854
110647;59,9999999999854
110647;59,9999999999854
110642;64,9999999999854
110636;70,9999999999854
110635;71,9999999999854
110639;67,9999999999854
110635;71,9999999999854
110630;76,9999999999854
110628;78,9999999999854
110635;71,9999999999854
110641;66
110642;64,9999999999854
110643;63,9999999999854
110648;59
110647;59,9999999999854
110641;66
110642;64,9999999999854
110643;63,9999999999854
110638;69
110634;72,9999999999709
110635;71,9999999999854
110639;67,9999999999854
110640;66,9999999999854
110646;60,9999999999854
110644;62,9999999999709
110658;49
110663;43,9999999999854
110672;35
110677;29,9999999999854
110672;35
110672;35
110672;35
110685;22
110683;23,9999999999854
110685;22
110684;22,9999999999854
110682;25
110697;9,99999999998545
110699;8
110685;22
110712;-5,0000000000291
110719;-32,9999999999709
110698;-23,0000000000146
110687;-36
110663;-23
110652;-19,9999999999854
110644;-20,0000000000146
110636;-29
110616;-9
110589;18
110600;6,99999999998545
110583;23,9999999999854
110582;25
110599;8
110590;16,9999999999854
110607;-1,45519152283669E-11
110612;-5
110593;13,9999999999854
110596;11
110596;11
110565;42
110587;20,0000000000146
110566;40,9999999999854
110579;28
110561;46
110592;15
110579;28
110571;36
110579;28
110567;40
110582;25
110562;45
110559;48
110538;69
110519;88,0000000000146
110530;77
110542;65
110553;54,0000000000146
110554;53
110565;42
110552;55
110568;39
110584;23
110587;20,0000000000146
110584;23
110583;23,9999999999854
110588;19
110587;20,0000000000146
110586;21
110588;19
110583;23,9999999999854
110569;38
110592;15
110586;21
110590;16,9999999999854
110588;19
110619;-13
110595;11
110557;49
110576;29,9999999999854
110507;99
110538;68
110548;58
110587;19,0000000000146
110618;-18
110591;9
110569;31
110576;23,9999999999854
110589;11
110592;8
110583;16,9999999999854
110598;2
110612;-27,0000000000146
110592;-7,00000000001455
110571;13,9999999999854
110572;12,9999999999854
110597;-33,9999999999854
110559;36,0000000000146
110559;36,0000000000146
110547;48,0000000000146
110540;55,0000000000146
110565;30,0000000000146
110545;50,0000000000146
110543;52,0000000000291
110575;20,0000000000146
110557;38,0000000000146
110534;61,0000000000146
110538;57,0000000000146
110495;100
110520;75,0000000000146
110535;60,0000000000146
110516;79,0000000000291
110499;96,0000000000291
110529;66
110538;57,0000000000146
110554;41,0000000000146
110535;60,0000000000146
110543;52,0000000000291
110528;67,0000000000146
110516;79,0000000000291
110490;105,000000000015
110499;96,0000000000291
110500;95,0000000000146
110511;84,0000000000146
110531;64,0000000000146
110542;53,0000000000146
110536;59,0000000000291
110546;49
110521;74,0000000000146
110494;101,000000000015
110500;95,0000000000146
110498;97
110534;61,0000000000146
110496;99,0000000000146
110467;128,000000000015
110495;100
110520;75,0000000000146
110517;78,0000000000146
110503;92,0000000000146
110518;77,0000000000146
110531;64,0000000000146
110514;81,0000000000146
110534;61,0000000000146
110532;63
110532;63
110543;52,0000000000291
110542;53,0000000000146
110543;52,0000000000291
110544;51,0000000000146
110547;48,0000000000146
110564;31,0000000000146
110552;43,0000000000146
110557;38,0000000000146
110567;28,0000000000146
110545;50,0000000000146
110572;23,0000000000146
110607;-22,0000000000291
110582;2,99999999998545
110567;17,9999999999854
110506;78,9999999999854
110492;93
110502;83
110514;70,9999999999854
110532;52,9999999999709
110511;73,9999999999854
110501;83,9999999999854
110510;74,9999999999854
110519;66
110518;66,9999999999854
110503;81,9999999999854
110510;74,9999999999854
110524;60,9999999999854
110536;49
110555;29,9999999999854
110556;28,9999999999709
110559;25,9999999999854
110549;35,9999999999709
110548;36,9999999999854
110556;28,9999999999709
110575;9,99999999998545
110572;12,9999999999854
110546;38,9999999999709
110557;27,9999999999854
110543;42
110559;25,9999999999854
110553;32
110553;32
110556;28,9999999999709
110547;37,9999999999854
110576;8,9999999999709
110585;-1,45519152283669E-11
110597;-36,9999999999854
110555;5
110547;13
110535;25
110513;47
110511;49
110521;39
110503;57
110508;52
110530;30
110517;43
110525;35
110528;32
110529;30,9999999999854
110534;26
110538;22
110534;26
110565;-5
110562;-2
110570;-9,99999999998545
110561;-1
110572;-13
110571;-16
110567;-29,9999999999854
110540;-2,99999999998545
110527;10,0000000000146
110519;18,0000000000291
110529;8
110523;14,0000000000146
110501;36,0000000000146
110509;28,0000000000291
110508;29,0000000000146
110534;3,00000000001455
110494;43,0000000000146
110498;39
110534;3,00000000001455
110549;-19,0000000000146
110542;-36
110518;-34
110479;5
110461;22,9999999999854
110470;14
110478;5,99999999998545
110466;18
110462;22
110464;20
110490;-6
110482;2,00000000001455
110484;0
110496;-14
110478;3,99999999998545
110453;29
110444;37,9999999999854
110485;-3,00000000001455
110481;1
110424;57,9999999999854
110453;29
110471;10,9999999999854
110460;22
110436;46
110397;85,0000000000146
110403;79
110422;60
110412;70
110442;40
110470;12
110481;1
110482;1,45519152283669E-11
110426;56
110434;49
110421;89,0000000000291
110433;77,0000000000146
110439;83
110418;132
110404;155,000000000015
110383;175,999999999985
110402;159,000000000015
110412;149,000000000015
110401;160,000000000015
110393;168
110406;155,000000000015
110415;146,000000000015
110444;117
110423;138,000000000015
110430;131,000000000015
110436;125,000000000015
110440;122
110442;121
110444;118,999999999985
110444;118,999999999985
110476;87
110471;91,9999999999854
110484;79
110469;94
110463;100
110436;127
110443;120
110454;108,999999999985
110437;125,999999999985
110449;114
110461;101,999999999985
110469;94
110472;91,0000000000146
110473;90
110491;72
110494;69
110489;74
110463;100
110453;110
110445;118
110428;135
110442;121
110452;111
110452;111
110432;131
110456;107
110477;86
110470;93
110475;88,0000000000146
110468;94,9999999999854
110462;101
110470;93
110454;108,999999999985
110457;106
110473;90
110453;110
110477;86
110487;80,9999999999854
110495;72,9999999999709
110522;45,9999999999709
110511;69
110534;46
110562;18
110571;9
110559;21
110573;6,99999999998545
110553;27,0000000000146
110557;23
110550;30,0000000000146
110541;39
110548;32
110550;30,0000000000146
110545;35
110543;37,0000000000146
110562;18
110574;6
110575;5
110562;18
110544;36
110533;47,0000000000146
110526;54,0000000000146
110524;56
110503;77
110500;80
110492;88,0000000000146
110491;89
110505;74,9999999999854
110493;87
110524;56
110511;69
110507;73
110514;66
110552;28
110555;25
110539;40,9999999999854
110565;15
110562;18
110543;37,0000000000146
110531;49
110516;64,0000000000146
110524;56
110514;66
110527;53
110531;49
110530;50
110514;66
110515;64,9999999999854
110512;67,9999999999854
110511;69
110504;76
110508;72
110513;67
110523;57
110539;40,9999999999854
110554;26
110573;6,99999999998545
110580;1,45519152283669E-11
110565;15
110572;8
110592;-32
110562;-2
110572;-19
110565;-18
110559;-12
110555;-8
110553;-5,99999999998545
110552;-5
110525;22
110527;20
110523;24
110551;-4
110559;-19
110535;5
110525;15
110552;-17,9999999999854
110533;1,0000000000291
110526;8,0000000000291
110535;-0,999999999985448
110546;-21,0000000000146
110532;-7,00000000001455
110524;1
110512;12,9999999999854
110512;18,9999999999709
110503;36
110493;56
110489;60
110482;67,0000000000146
110484;65
110502;47,0000000000146
110511;38
110511;38
110503;46
110504;45
110506;43
110506;50
110512;43,9999999999854
110512;43,9999999999854
110494;62
110497;59
110495;60,9999999999854
110503;53
110504;52
110510;46
110508;48
110514;42
110525;31
110512;43,9999999999854
110519;37,0000000000146
110524;32
110535;39,9999999999854
110521;67,0000000000146
110512;80,9999999999854
110512;86
110512;86
110513;85,9999999999854
110518;102
110521;99
110525;95
110512;117,999999999985
110522;107,999999999985
110503;158
110506;165
110503;168
110512;158,999999999985
110505;165,999999999985
110514;157
110502;169,000000000015
110503;168
110506;165
110523;148
110534;137
110531;140
110537;134
110511;160
110514;157
110503;168
110517;154
110511;160
110509;162,000000000015
110524;147
110536;135,000000000015
110543;128,000000000015
110551;120
110561;110
110552;119
110535;136
110526;145,000000000015
110507;164
110534;137
110544;127
110537;134
110552;119
110542;129
110568;103
110563;108,000000000015
110563;108,000000000015
110542;129
110543;128,000000000015
110530;141
110542;129
110538;133
110490;181
110521;150
110525;146
110556;114,999999999985
110554;117
110550;121,000000000015
110557;114
110587;84,0000000000146
110600;70,9999999999854
110605;66
110610;60,9999999999854
110606;65
110611;60,0000000000146
110632;39
110615;56
110631;40,0000000000146
110642;29
110642;29
110673;-2
110683;-16,9999999999854
110678;-17,0000000000146
110666;-5
110673;-12
110666;-5
110640;21
110648;13,0000000000146
110631;30,0000000000146
110616;175,999999999985
110600;191,999999999971
110621;171
110617;174,999999999971
110634;157,999999999971
110656;143
110657;142
110670;129
110651;147,999999999985
110611;188,000000000015
110613;186
110616;183
110613;186
110602;197
110602;197
110584;234,999999999985
110604;215
110615;203,999999999985
110593;225,999999999971
110610;208,999999999971
110607;211,999999999971
110615;203,999999999985
110624;195
110661;157,999999999971
110654;164,999999999971
110661;157,999999999971
110664;154,999999999985
110657;161,999999999985
110642;176,999999999985
110653;165,999999999985
110667;151,999999999985
110668;150,999999999971
110673;145,999999999985
110652;166,999999999985
110641;178
110652;166,999999999985
110660;158,999999999985
110652;166,999999999985
110645;173,999999999985
110638;181
110651;167,999999999971
110651;167,999999999971
110623;195,999999999985
110635;183,999999999985
110656;162,999999999985
110659;159,999999999985
110646;172,999999999985
110606;212,999999999985
110651;167,999999999971
110645;173,999999999985
110667;151,999999999985
110662;156,999999999985
110654;164,999999999971
110640;178,999999999985
110642;176,999999999985
110662;156,999999999985
110651;167,999999999971
110637;181,999999999971
110628;190,999999999985
110804;15
110768;50,9999999999854
110771;47,9999999999854
110772;46,9999999999854
110787;32
110811;7,99999999998545
110795;23,9999999999854
110771;47,9999999999854
110770;49
110757;61,9999999999854
110744;74,9999999999854
110747;71,9999999999854
110760;59
110739;79,9999999999709
110736;83
110831;-22
110804;5
110783;25,9999999999709
110775;33,9999999999854
110772;36,9999999999854
110751;57,9999999999854
110796;12,9999999999854
110784;24,9999999999854
110810;-1,0000000000291
110788;20,9999999999854
110794;15
110798;10,9999999999854
110811;-2,00000000001455
110817;-8,0000000000291
110821;-14,9999999999854
110818;-12,9999999999854
110801;4,00000000001455
110792;13,0000000000146
110790;15
110775;30,0000000000146
110772;33,0000000000146
110782;23,0000000000146
110768;37,0000000000146
110782;23,0000000000146
110782;23,0000000000146
110802;3,00000000001455
110793;12
110803;2,00000000001455
110778;27,0000000000146
110788;17,0000000000146
110777;28,0000000000291
110775;30,0000000000146
110765;40,0000000000146
110772;33,0000000000146
110763;42,0000000000291
110765;40,0000000000146
110755;50,0000000000146
110767;38,0000000000146
110752;53,0000000000146
110749;56
110753;52,0000000000291
110770;35,0000000000291
110757;48,0000000000146
110777;28,0000000000291
110785;20,0000000000146
110786;19,0000000000146
110777;28,0000000000291
110787;18,0000000000291
110809;-3,99999999998545
110805;1,45519152283669E-11
110817;-28,0000000000146
110801;-12,9999999999854
110791;-2,99999999998545
110800;-40,0000000000146
110772;-17
110764;-2,99999999998545
110767;-5,99999999998545
